x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.9709690809249878,0.9167607426643372,0.8524389266967773,0.8013434410095215,0.7574896812438965,0.7744343876838684,0.7110309600830078,0.6769460439682007,0.6458257436752319,0.7798864245414734,0.7112364172935486,0.6731169819831848,0.636369526386261,0.7992434501647949,0.7356510758399963,0.6956294775009155,0.6573171615600586,0.8310337066650391,0.7799078822135925,0.745792031288147,0.7095156908035278,0.4259482622146606,0.4888991117477417,0.5028261542320251,0.4690246284008026,0.4400894343852997,0.4276123046875,0.4103153645992279,0.3898061215877533,0.3645095527172088,0.3769270181655884,0.3523736596107483,0.3313078880310058,0.3096336424350738,0.3396513164043426,0.3093889653682709,0.2930471003055572,0.2773849666118622,0.3032071888446808,0.2798769176006317,0.2677633464336395,0.2562148571014404,3.138800650503981e-07,-0.0232014581561088,-0.0320572778582572,-0.0399650521576404,-0.0463054813444614,0.0022352274972945,-0.01247348356992,-0.0299114864319562,-0.0444803275167942,-0.0013579159276559,-0.0127095356583595,-0.0297069773077964,-0.0441995039582252,-0.0105227446183562,-0.0247731786221265,-0.0389150008559227,-0.0508817434310913,-0.022858140990138,-0.0376867391169071,-0.0467625223100185,-0.0545293726027011,HELLO
0.9695203304290771,0.9136438965797424,0.8499674201011658,0.7985960841178894,0.7541519403457642,0.7737916707992554,0.7102305293083191,0.6759363412857056,0.6442541480064392,0.7786572575569153,0.7098952531814575,0.6714315414428711,0.6341623067855835,0.7975112199783325,0.7338163256645203,0.6939889788627625,0.6563141345977783,0.8290411829948425,0.7791042923927307,0.7457958459854126,0.7107052803039551,0.4278776943683624,0.4894956350326538,0.5037277936935425,0.4703353643417358,0.4427346587181091,0.4289570450782776,0.4131903350353241,0.3928888142108917,0.3677494823932647,0.3781023025512695,0.3542487323284149,0.3330520987510681,0.3113651871681213,0.3401491940021515,0.310527503490448,0.2938843667507171,0.2782633900642395,0.3030643761157989,0.2804707884788513,0.2687176465988159,0.2579847574234009,3.194689099927928e-07,-0.0241927504539489,-0.0337341986596584,-0.0421897545456886,-0.0489411503076553,0.001322588417679,-0.0147675462067127,-0.0332637093961238,-0.048381682485342,-0.0018311294261366,-0.0143330600112676,-0.0320252627134323,-0.0468845777213573,-0.0106770619750022,-0.025680523365736,-0.0398542098701,-0.0516375005245208,-0.022826163098216,-0.0377367548644542,-0.0465720444917678,-0.054041963070631,HELLO
0.968991219997406,0.9130619764328004,0.8490475416183472,0.7981787919998169,0.7544715404510498,0.7733443379402161,0.7097328305244446,0.6756194233894348,0.6441380381584167,0.7784925699234009,0.709709644317627,0.6713187098503113,0.6339725852012634,0.797639012336731,0.7338910698890686,0.694071352481842,0.656323254108429,0.8294140696525574,0.7792624831199646,0.7456283569335938,0.7101622819900513,0.4280486404895782,0.4897546768188476,0.5032917261123657,0.4694170951843261,0.4404551386833191,0.4291990101337433,0.4131655991077423,0.3927094936370849,0.3674181997776031,0.3781113624572754,0.3544395565986633,0.3333833515644073,0.3118442296981811,0.340191125869751,0.3103924393653869,0.2941962778568268,0.2789530754089355,0.3032251894474029,0.28058522939682,0.2690953016281128,0.2583717703819275,3.164241491049325e-07,-0.0247587189078331,-0.0344603098928928,-0.0430694036185741,-0.0500616244971752,0.0008902025874704,-0.0150701189413666,-0.033537570387125,-0.0488357879221439,-0.0022397334687411,-0.0149607751518487,-0.0332131199538707,-0.0486028492450714,-0.0111046135425567,-0.0265911687165498,-0.0417395383119583,-0.0542788282036781,-0.0232682526111602,-0.038867425173521,-0.048622652888298,-0.0568723380565643,HELLO
0.9658156633377076,0.911368727684021,0.8490374088287354,0.7975074648857117,0.7524985074996948,0.771125853061676,0.7072900533676147,0.6725397109985352,0.6407447457313538,0.7754015326499939,0.7063440680503845,0.6672085523605347,0.63019859790802,0.7937583923339844,0.7303969860076904,0.6904091238975525,0.6528177261352539,0.824946939945221,0.775862991809845,0.7427493333816528,0.7078816890716553,0.4268344342708587,0.4883375763893127,0.5041874647140503,0.4727517962455749,0.447628766298294,0.4296470284461975,0.4133334159851074,0.3943386971950531,0.3707471787929535,0.3792007565498352,0.3552415072917938,0.3354834318161011,0.3154885172843933,0.3414391279220581,0.3104085326194763,0.2944680452346802,0.2799495458602905,0.3049345314502716,0.2818319797515869,0.2706660330295563,0.2603134512901306,3.1863879712545895e-07,-0.0242445133626461,-0.0334509797394275,-0.0414782539010047,-0.0477609261870384,0.0015030835056677,-0.0134721072390675,-0.0309641640633344,-0.0453886054456234,-0.0012605607043951,-0.0128813730552792,-0.0299610272049903,-0.0443881526589393,-0.0096515035256743,-0.0238351542502641,-0.0380448438227176,-0.0499584563076496,-0.02131312713027,-0.0358832962810993,-0.0448977835476398,-0.0524840801954269,HELLO
0.9660111665725708,0.910934031009674,0.8485392332077026,0.7966312170028687,0.7524477243423462,0.7708080410957336,0.7069559097290039,0.6722016930580139,0.6402036547660828,0.7752906680107117,0.7067528367042542,0.6681517958641052,0.6309789419174194,0.793853759765625,0.7314783334732056,0.6920233964920044,0.654366135597229,0.8250625133514404,0.7757683992385864,0.7427859306335449,0.7078045606613159,0.427018404006958,0.4892350137233734,0.5054715275764465,0.4739606976509094,0.4455497562885284,0.4319913685321808,0.4148641228675842,0.395524114370346,0.3720857501029968,0.3807386755943298,0.3563033044338226,0.3358511924743652,0.3156002163887024,0.3426039516925812,0.3121756613254547,0.2958645224571228,0.2811895608901977,0.3055469095706939,0.2822853922843933,0.2709804773330688,0.2605604529380798,3.19095363465749e-07,-0.0243003088980913,-0.0335730090737342,-0.0417373217642307,-0.0482132621109485,0.0022081958595663,-0.0124863963574171,-0.0300173256546258,-0.0446949191391468,-0.0006680541555397,-0.0121907675638794,-0.0295890253037214,-0.0443427003920078,-0.0092293713241815,-0.0235782340168952,-0.0380691401660442,-0.0502004474401474,-0.0210484396666288,-0.0355612896382808,-0.044600673019886,-0.0523380450904369,HELLO
0.9655888080596924,0.9105709791183472,0.8476437926292419,0.795870840549469,0.7505149841308594,0.7700562477111816,0.7070538401603699,0.6726987361907959,0.6407061815261841,0.7739173173904419,0.7055263519287109,0.6669707894325256,0.6287568211555481,0.7918515801429749,0.7292154431343079,0.6896905303001404,0.6519749760627747,0.8228858113288879,0.7731482982635498,0.7400846481323242,0.7047814130783081,0.427727997303009,0.4897980690002441,0.5049406290054321,0.4717945754528045,0.4470975697040558,0.4306431710720062,0.4156842231750488,0.3957758843898773,0.3704794943332672,0.3794504404067993,0.3567022383213043,0.3367307782173157,0.3157331049442291,0.3419305682182312,0.3114303648471832,0.2954090535640716,0.2805112302303314,0.3049750924110412,0.2813864052295685,0.2695707976818084,0.2592250108718872,3.157961430133583e-07,-0.0242793671786785,-0.0335895530879497,-0.0418203696608543,-0.048335563391447,0.0021973082330077,-0.0137859722599387,-0.0325828343629837,-0.0480540208518505,-0.0009771046461537,-0.0132871456444263,-0.0315564796328544,-0.0471182093024253,-0.0098884925246238,-0.0247178804129362,-0.0393528155982494,-0.0516920462250709,-0.0221427902579307,-0.0369535312056541,-0.0461055114865303,-0.054005317389965,HELLO
0.9652726650238036,0.910584032535553,0.8477140665054321,0.7960416674613953,0.7507228851318359,0.7694970965385437,0.7065352201461792,0.6722071766853333,0.6403809785842896,0.7733879685401917,0.7050136923789978,0.6665348410606384,0.6286380887031555,0.7914653420448303,0.7286136746406555,0.6889417767524719,0.6510125398635864,0.8227937817573547,0.7732895612716675,0.7400979995727539,0.7046680450439453,0.4276242256164551,0.4895168840885162,0.5052082538604736,0.4729359149932861,0.4472424983978271,0.43076291680336,0.4153190851211548,0.395821064710617,0.3713231682777405,0.379515528678894,0.3564970791339874,0.3369747102260589,0.3168335258960724,0.3419166207313537,0.3114768266677856,0.2959432005882263,0.2816978991031647,0.3050761818885803,0.2811240553855896,0.2691243886947632,0.2586384415626526,3.10213067677978e-07,-0.0243466161191463,-0.0338437482714653,-0.0422186367213726,-0.048864159733057,0.001731761964038,-0.013981794938445,-0.0325123853981494,-0.0478556938469409,-0.0013949351850897,-0.0134725123643875,-0.0314512886106967,-0.0468288250267505,-0.0102064991369843,-0.0248002000153064,-0.0393112413585186,-0.0516550540924072,-0.0223425570875406,-0.037038616836071,-0.0461551882326602,-0.0540699511766433,HELLO
0.9634629487991332,0.9083290696144104,0.845575749874115,0.7940967082977295,0.7508988976478577,0.7687707543373108,0.7060797214508057,0.6717245578765869,0.639661967754364,0.7727843523025513,0.703921377658844,0.6652424335479736,0.6270033717155457,0.7910282015800476,0.7271831631660461,0.6871408820152283,0.6492909789085388,0.8221426606178284,0.7721126079559326,0.7383263111114502,0.7024070024490356,0.4244768917560577,0.4877320230007171,0.5043513774871826,0.4717110693454742,0.4419045150279999,0.4312276244163513,0.4149395227432251,0.3946318328380584,0.3697115182876587,0.3796026706695556,0.3558074235916137,0.3354835212230682,0.3150065839290619,0.3417463004589081,0.3111085891723633,0.2953729629516601,0.2811539769172668,0.3040845394134521,0.2808288037776947,0.2696554660797119,0.2599298357963562,3.251299744988501e-07,-0.0250507928431034,-0.0346499942243099,-0.0430932529270648,-0.0498093925416469,0.002273271093145,-0.0131502347066998,-0.0315689109265804,-0.0470389313995838,-0.0005320014897733,-0.0127561520785093,-0.0309714004397392,-0.0465644933283329,-0.0091906944289803,-0.0246729776263237,-0.0400497168302536,-0.0527899451553821,-0.0211625471711158,-0.0369776487350463,-0.0470886975526809,-0.0556627437472343,HELLO
0.963444709777832,0.9079538583755492,0.8452179431915283,0.7937856316566467,0.7503784894943237,0.7686362862586975,0.7056164741516113,0.67125403881073,0.6391898393630981,0.7728589177131653,0.7039250731468201,0.6653298735618591,0.6270276308059692,0.7914136052131653,0.7277213335037231,0.6880205869674683,0.6501646041870117,0.8227783441543579,0.7722413539886475,0.7382397651672363,0.7018013596534729,0.4251670837402344,0.4877948760986328,0.5038843154907227,0.4717594087123871,0.4423529803752899,0.4316298961639404,0.415691614151001,0.3952490985393524,0.3699140846729278,0.3800863027572632,0.3565127551555633,0.3356092870235443,0.3142058849334717,0.3422898054122925,0.3120648264884949,0.2959401607513428,0.281058669090271,0.3046330511569977,0.2818260490894317,0.2709530591964721,0.2615551650524139,3.246624942221388e-07,-0.0243484955281019,-0.0336601920425891,-0.0420012921094894,-0.0486875064671039,0.002974483417347,-0.0124093452468514,-0.0308490321040153,-0.046369157731533,-0.0003010447544511,-0.0125450128689408,-0.0309141483157873,-0.046634767204523,-0.0094117913395166,-0.0249010175466537,-0.0401736907660961,-0.0528663992881774,-0.0217948518693447,-0.0375127792358398,-0.0475082099437713,-0.0560694709420204,HELLO
0.9619823694229126,0.907252848148346,0.8441705703735352,0.7918161749839783,0.7470570802688599,0.7669185996055603,0.7034398317337036,0.6691877841949463,0.6376280188560486,0.7705149054527283,0.7013202905654907,0.6623717546463013,0.6245152354240417,0.7881959080696106,0.724810004234314,0.6851760745048523,0.6479169726371765,0.8187883496284485,0.7693424820899963,0.7366003394126892,0.7017177939414978,0.4258868992328644,0.4898265302181244,0.5052363276481628,0.4715715646743774,0.4469026327133178,0.4317368268966675,0.41705122590065,0.397170215845108,0.3723243176937103,0.3807962238788605,0.3583602011203766,0.3383550345897674,0.3176077306270599,0.3433000743389129,0.3133494853973388,0.2971903383731842,0.2820728421211242,0.3059081435203552,0.2828027009963989,0.2711181640625,0.2607467770576477,3.255172771332582e-07,-0.0243037417531013,-0.0328930839896202,-0.0403342433273792,-0.0459956638514995,0.0033726578112691,-0.0117245782166719,-0.0299291312694549,-0.0449153520166873,0.0006905954214744,-0.0108917132019996,-0.028641402721405,-0.0436783246695995,-0.0077966530807316,-0.0220749694854021,-0.0365023538470268,-0.0486028678715229,-0.019652996212244,-0.0338976420462131,-0.0427901074290275,-0.0504813566803932,HELLO
0.9591577053070068,0.9045254588127136,0.843293309211731,0.7919130325317383,0.7469568848609924,0.7660264372825623,0.702338695526123,0.6678690910339355,0.6360418796539307,0.7695047855377197,0.7000681757926941,0.661289393901825,0.6237928867340088,0.7871510982513428,0.7234141230583191,0.6838541030883789,0.6464338898658752,0.8176745176315308,0.7679394483566284,0.7347391843795776,0.6996010541915894,0.4262495040893554,0.4873146414756775,0.5045067667961121,0.4729364216327667,0.4464915990829468,0.4335567355155945,0.4182572066783905,0.3985570967197418,0.3740552365779876,0.3825924694538116,0.3595262765884399,0.3391265273094177,0.3183406293392181,0.3446119427680969,0.3148127496242523,0.2982771098613739,0.2831544280052185,0.307205855846405,0.2844914495944977,0.2725021243095398,0.2619242966175079,3.2505903391211177e-07,-0.0236425381153821,-0.0334276407957077,-0.0422811061143875,-0.0494901649653911,0.0014874130720272,-0.0145528065040707,-0.0329799391329288,-0.0480423085391521,-0.0019652051851153,-0.0142706353217363,-0.0318249426782131,-0.0467232577502727,-0.0110555877909064,-0.0255739204585552,-0.0392994545400142,-0.0509969592094421,-0.0234312936663627,-0.0377066060900688,-0.0460749864578247,-0.053418144583702,HELLO
0.9583712816238404,0.9039393663406372,0.8430336713790894,0.7915958762168884,0.7461786866188049,0.7661443948745728,0.7025213837623596,0.6681009531021118,0.6362127065658569,0.7696418166160583,0.7001575827598572,0.6615487337112427,0.624052882194519,0.7873362302780151,0.7237200140953064,0.6842081546783447,0.6466950178146362,0.8178730607032776,0.7677873969078064,0.7344222068786621,0.6990401744842529,0.42523854970932,0.4874348640441894,0.505005955696106,0.4732783436775207,0.4470958411693573,0.4344643354415893,0.4188041388988495,0.3985493183135986,0.3735492527484894,0.3831280469894409,0.3596352636814117,0.3387642800807953,0.3174105286598205,0.345021516084671,0.3153766393661499,0.2987812757492065,0.2832918465137481,0.3074119687080383,0.2847284376621246,0.2727084755897522,0.2617755532264709,3.33576764433019e-07,-0.0240969657897949,-0.0338720791041851,-0.0426460206508636,-0.0497938469052314,0.0016038325848057,-0.0143492771312594,-0.0327039845287799,-0.0477520786225795,-0.0016946347896009,-0.0139960804954171,-0.0315643325448036,-0.0464363470673561,-0.0107366340234875,-0.025499427691102,-0.0393772162497043,-0.0510863848030567,-0.0230941195040941,-0.0376331880688667,-0.046168677508831,-0.0536100156605243,HELLO
0.9620515704154968,0.9077429175376892,0.8443155288696289,0.7921835780143738,0.7462685704231262,0.7664365768432617,0.7033403515815735,0.6689770221710205,0.6375802755355835,0.7700598239898682,0.7003949880599976,0.6616332530975342,0.6249152421951294,0.7887061238288879,0.7232503890991211,0.6831063628196716,0.6453841924667358,0.8208033442497253,0.7688568830490112,0.7347593903541565,0.6991686224937439,0.4248621463775635,0.4866191744804382,0.5017523169517517,0.4713419079780578,0.4478223025798797,0.4297950565814972,0.4144729375839233,0.3937983512878418,0.3680205643177032,0.3796326816082001,0.3572169244289398,0.3363615274429321,0.3143663108348846,0.3423702418804168,0.3141940236091614,0.2983099520206451,0.2822378277778625,0.3055225610733032,0.283527672290802,0.2721818089485168,0.2613123059272766,3.222920668122242e-07,-0.0221055839210748,-0.0306910891085863,-0.0387203022837638,-0.045178148895502,0.004271887242794,-0.0113105149939656,-0.0295886974781751,-0.0446033291518688,-0.0001304584002355,-0.0121834510937333,-0.029564706608653,-0.0441104210913181,-0.0102096525952219,-0.0249353721737861,-0.0384862720966339,-0.0498114936053752,-0.0234626848250627,-0.0384071879088878,-0.0469680316746234,-0.0542046017944812,HELLO
